⚠️ File truncated for preview (showing first 0.5MB of 57.7MB)
────────────────────────────────────────────────────────────

Logging time,File name,Cumulative electric energy (kWh),Electric current (A),Voltage (V),Active power (kW),Reactive power (kVAR),Apparent power (kVA),Power factor (PF),AC frequency (Hz),Phase shift,Number of boards inside equipment,Number of boards produced,Product number information,Production start time,Production end time,C/V (Conveyor speed m/min),Conveyor width (mm),Warp prevention width (mm),Equipment status,Number of alarms,Flow rate (L/min),O2 concentration (ppm),ZONE1 UPPER Temperature (°C),ZONE1 LOWER Temperature (°C),BLOWER1 UPPER Temperature (°C),BLOWER1 LOWER Temperature (°C),ZONE2 UPPER Temperature (°C),ZONE2 LOWER Temperature (°C),BLOWER2 UPPER Temperature (°C),BLOWER2 LOWER Temperature (°C),ZONE3 UPPER Temperature (°C),ZONE3 LOWER Temperature (°C),BLOWER3 UPPER Temperature (°C),BLOWER3 LOWER Temperature (°C),ZONE4 UPPER Temperature (°C),ZONE4 LOWER Temperature (°C),BLOWER4 UPPER Temperature (°C),BLOWER4 LOWER Temperature (°C),ZONE5 UPPER Temperature (°C),ZONE5 LOWER Temperature (°C),BLOWER5 UPPER Temperature (°C),BLOWER5 LOWER Temperature (°C),ZONE6 UPPER Temperature (°C),ZONE6 LOWER Temperature (°C),BLOWER6 UPPER Temperature (°C),BLOWER6 LOWER Temperature (°C),ZONE7 UPPER Temperature (°C),ZONE7 LOWER Temperature (°C),BLOWER7 UPPER Temperature (°C),BLOWER7 LOWER Temperature (°C),ZONE8 UPPER Temperature (°C),ZONE8 LOWER Temperature (°C),BLOWER8 UPPER Temperature (°C),BLOWER8 LOWER Temperature (°C),ZONE9 UPPER Temperature (°C),ZONE9 LOWER Temperature (°C),BLOWER9 UPPER Temperature (°C),BLOWER9 LOWER Temperature (°C),ZONE10 UPPER Temperature (°C),ZONE10 LOWER Temperature (°C),BLOWER10 UPPER Temperature (°C),BLOWER10 LOWER Temperature (°C),COOL1 upper,COOL2 upper
2025-11-26 09:48:10,log_20251126,27.71111111111125,77.1543881265938,480.0,34.4,13.698588996019112,37.02717030076503,0.9290475,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,290,5.0,104.28189935922757,143.82431357910014,142.02065589157263,148.82520844374275,146.32520844374275,152.52799074141333,150.54725946344374,157.5295740244386,155.0295740244386,162.18681332995126,161.4174382460583,167.1880758850006,164.6880758850006,171.26417087207628,169.32298301411197,176.2620686858558,173.7620686858558,179.05920938844665,178.40457574545934,184.05993171308072,181.55993171308072,189.01809499803488,187.55527027133635,194.02670375676536,191.52670375676536,207.57838311959662,206.38890091504842,212.5762088154017,210.0762088154017,197.40125144166618,196.14816050405764,202.40151293988202,199.90151293988202,145.50163635004043,144.37497257462942,150.51047036216065,148.01047036216065,89.90226067520722,88.15082107647982,94.89677476713013,92.39677476713013,50.1003394317238,45.207578430099
2025-11-26 09:48:20,log_20251126,27.806666666666807,77.16647953140038,480.0,34.4,13.714204266722124,37.03295017507219,0.9289025000000001,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,291,5.0,96.1889858226207,143.8223675085838,143.1558619730273,148.82309827915796,146.32309827915796,152.49784950830886,151.54039201001265,157.49926419590253,154.99926419590253,161.98222361070245,160.6849682103492,166.98348423228128,164.48348423228128,170.88228197545678,170.17483159065193,175.88000656555306,173.38000656555306,178.6889962806726,177.0177370804465,183.68982958776346,181.18982958776346,188.83888671483743,187.645069973634,193.8478752202291,191.3478752202291,207.70732971320484,206.40840182483652,212.7052354628832,210.2052354628832,197.52287244138202,196.04906491628324,202.52260990449355,200.02260990449355,145.01221783272317,143.3475257150066,150.02110255341057,147.52110255341057,89.62397323478109,88.3363403653632,94.61886279126465,92.11886279126465,49.97996499066256,45.22162501731903
2025-11-26 09:48:30,log_20251126,27.902222222222363,77.17861623763446,480.0,34.4,13.729862871213218,37.03875179406454,0.928757,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,292,5.0,101.83907177998047,144.00109778233028,142.06264595522504,149.00168787961388,146.50168787961388,152.65451862702716,151.29331703620147,157.65637152578427,155.15637152578427,161.6868811699749,161.04081851703833,166.68721881841265,164.18721881841265,171.0011531531178,169.25999139281342,175.99869581849185,173.49869581849185,179.12966994195568,177.82993518657065,184.13042765700504,181.63042765700504,189.20673653862377,188.1113346825061,194.21541645258495,191.71541645258495,208.0835982078772,206.59317256795728,213.0810409721858,210.5810409721858,197.72672043962473,196.29599392318858,202.72673083634734,200.22673083634734,145.4581144608305,144.10435795025364,150.46688768971515,147.96688768971515,89.72862024767002,88.18901937262704,94.72380442436719,92.22380442436719,49.10661482629355,44.019737262055756
2025-11-26 09:48:40,log_20251126,27.99777777777792,77.19079828611405,480.0,34.4,13.745564741734169,37.04457517733474,0.9286110000000001,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,293,5.0,100.24210017696035,143.56096452249304,142.1889452890989,148.56221826766907,146.06221826766907,152.77926079860578,151.01665002142764,157.78129530245673,155.28129530245673,161.77113576648466,160.82184062756798,166.77117564419453,164.27117564419453,170.87933469775444,170.04235362276,175.87667845930667,173.37667845930667,179.107566711988,177.41331749376803,184.10823751130877,181.60823751130877,189.0238295027969,187.4217354136807,194.03252402376722,191.53252402376722,207.9938010069247,206.19686928160147,212.99094468235742,210.49094468235742,197.87644788461589,197.1839295996029,202.8765103714071,200.3765103714071,145.22302944527917,144.5631915885901,150.23184737748255,147.73184737748255,90.11797330151308,88.6436472273581,95.1127276391523,92.6127276391523,48.8944895675647,44.456340763328804
2025-11-26 09:48:50,log_20251126,28.093333333333476,77.20302571782946,480.0,34.4,13.761309810786448,37.050420344558134,0.9284645,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,294,5.0,88.55454368310232,143.6384179821927,142.49429904569965,148.63950894026232,146.13950894026232,153.1914910019142,151.88795027084026,158.19332354695769,155.69332354695769,161.705961156038,160.47028400637092,166.70607363493068,164.20607363493068,170.91854162481326,169.8319814828886,175.91584079882148,173.41584079882148,179.2852967848413,178.18363561123783,184.2860825400344,181.7860825400344,189.72270115746448,189.01023815128613,194.73157512157275,192.23157512157275,207.94170099578918,206.07614586622392,212.9389448759344,210.4389448759344,197.99688611519102,196.23123197154385,202.99680876154403,200.49680876154403,145.01443756201957,143.71671030650108,150.02302758958183,147.52302758958183,90.0508775897885,89.19916067442178,95.04560688518941,92.54560688518941,50.20452722467385,44.27774031114013
2025-11-26 09:49:00,log_20251126,28.188888888889032,77.21529857394337,480.0,34.4,13.777098011132585,37.05628731549281,0.9283175,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,295,5.0,99.64765419623335,142.84869020063326,141.74458210218418,147.84981210291028,145.34981210291028,153.21901590779422,152.33175645096802,158.22124716166235,155.72124716166235,161.7712229687637,160.75842390824104,166.7714264690231,164.2714264690231,171.09463480498673,170.29083159693724,176.09195190762813,173.59195190762813,179.6663178625099,178.64557976839765,184.66706273386166,182.16706273386166,189.5816438969213,188.37804114793508,194.5906498776541,192.0906498776541,208.09677988248745,207.58646324186785,213.09362442328782,210.59362442328782,197.50053511376692,196.54181297943265,202.50039756467342,200.00039756467342,145.24559858704356,143.8181145655882,150.25405165309178,147.75405165309178,90.2427808097394,88.44073984729094,95.23680412914389,92.73680412914389,49.430470807978594,44.895265222741585
2025-11-26 09:49:10,log_20251126,28.28444444444459,77.22761689579136,480.0,34.4,13.792929275797846,37.06217610997985,0.92817,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,296,5.0,106.13826139212158,142.86900099729772,141.7920082945776,147.86937243819077,145.36937243819077,153.2486518185764,151.7804981449156,158.25101755890657,155.75101755890657,161.92563047037672,160.2114187939045,166.92563647629282,164.42563647629282,171.0049245492682,170.48611173550051,176.0025275756952,173.5025275756952,179.96616631884535,177.96921993602558,184.9663141528127,182.4663141528127,189.88852182482395,188.74695983897684,194.89699348387038,192.39699348387038,207.7734296198308,206.64764925069574,212.77003108270637,210.27003108270637,197.69406635401606,196.35011155846675,202.69443868447834,200.19443868447834,145.0978568603639,144.08367558597504,150.10664623409477,147.60664623409477,90.16425590082093,88.76055472735624,95.15830963900558,92.65830963900558,49.55645479041873,44.61269940935114
2025-11-26 09:49:20,log_20251126,28.380000000000145,77.23998072488223,480.0,34.4,13.808803538071743,37.068086747943475,0.928022,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,297,5.0,96.37775050307364,143.1859655487114,142.45624057428714,148.1858988247712,145.6858988247712,153.0802687162978,151.57676015378945,158.08318864706663,155.58318864706663,161.46626059446285,160.36929223810455,166.46589794761204,163.96589794761204,171.01878853907334,170.38793031237563,176.0170844576878,173.5170844576878,179.848647084617,178.48118507835335,184.8482754916911,182.3482754916911,189.59010086911212,188.53670271743437,194.59857190673543,192.09857190673543,207.34023438314733,206.03371654292943,212.33684063904033,209.83684063904033,197.6979244783084,196.8921731915539,202.6984850074622,200.1984850074622,145.02235729769032,144.3306312766026,150.0314339296596,147.5314339296596,89.98695334864017,88.22979618935521,94.98107634425124,92.48107634425124,50.71763097943475,45.45525200697365
2025-11-26 09:49:30,log_20251126,28.4755555555557,77.25239010289836,480.0,34.4,13.824720731509561,37.07401924939121,0.9278735,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,298,5.0,99.39691699040475,143.1862979352963,141.28099070260544,148.18670876338697,145.68670876338697,153.1529986042478,151.80013096776796,158.1562862093067,155.6562862093067,160.99404542725236,159.78813207633442,165.9939064679169,163.4939064679169,170.60658509729265,169.80819582459327,175.60438739343837,173.10438739343837,179.78228431520785,178.0220220338823,184.78221511819177,182.28221511819177,189.63146085015103,187.68367975198464,194.63985420380482,192.13985420380482,207.23735458236598,205.50695275767717,212.2333376267397,209.7333376267397,197.67234026243116,196.03310459887678,202.673184262437,200.173184262437,144.8777161652532,143.37622693019836,149.88618521553929,147.38618521553929,90.42497869954263,89.92249649598048,95.41920937790452,92.91920937790452,48.23149296203311,45.1558870402387
2025-11-26 09:49:40,log_20251126,28.571111111111257,77.26484507169602,480.0,34.4,13.840680789933876,37.079973634414095,0.9277245000000001,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,299,5.0,96.11391321590801,143.2678501880068,141.49152004021053,148.26835368344032,145.76835368344032,153.6221250827848,152.95095564455113,158.62597208998437,156.12597208998437,161.06028474831314,159.17122728016244,166.05988958196738,163.55988958196738,171.0400067963421,169.76823716978882,176.03768023494834,173.53768023494834,179.45712450528245,178.1915477699768,184.45670900773908,181.95670900773908,189.7767261013104,188.12172007137195,194.78611903688767,192.28611903688767,207.48050342708189,206.26705450732481,212.47682269329758,209.97682269329758,197.18685302407764,195.46369588536197,202.1886936453336,199.6886936453336,145.1412664363829,144.62617859633824,150.15014756613567,147.65014756613567,90.29056082273516,88.73842948554731,95.28471600809226,92.78471600809226,49.54107142227228,44.6012698048014
2025-11-26 09:49:50,log_20251126,28.666666666666814,77.27734567330583,480.0,34.4,13.856683647435963,37.0859499231868,0.927575,60.0,0.0,15,25,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,300,5.0,99.0734975343503,143.3451542766224,142.3204049353422,148.345815681144,145.845815681144,153.94531093946006,152.01247204444974,158.95003531689318,156.45003531689318,160.94339185625356,159.84205672095095,165.9431497241905,163.4431497241905,170.72282723472733,169.88496405535923,175.72034204934403,173.22034204934403,179.33410175053623,178.2846991779625,184.33335994709608,181.83335994709608,189.61517126912773,188.75709605096458,194.62420545476667,192.12420545476667,207.1826868583026,206.00086938443638,212.17888050566037,209.67888050566037,197.66590706710716,196.59388878119765,202.66750603393572,200.16750603393572,145.1040881805571,143.3676275015134,150.11346529393165,147.61346529393165,90.42823543126795,89.08752653773556,95.4223490138604,92.9223490138604,49.39769824667846,45.705361907436576
2025-11-26 09:50:00,log_20251126,28.76222222222237,77.28989194993305,480.0,34.4,13.872729238377353,37.09194813596786,0.927425,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,301,5.0,96.38404401412096,142.97745171695385,141.88876514222306,147.9787672563453,145.4787672563453,153.7714771629512,151.79310718040745,158.77536904196742,156.27536904196742,161.07827309417817,159.62585034074098,166.07838689672303,163.57838689672303,171.02007305021917,170.01237078671025,176.01791294986845,173.51791294986845,179.28543202685353,178.50165721277938,184.28449584879775,181.78449584879775,189.42150936669697,188.1952039581632,194.43006705788207,191.93006705788207,207.1665936113883,206.41450872076172,212.16263391227236,209.66263391227236,197.41847664096716,196.33290362676627,202.42014013116506,199.92014013116506,144.9773923885135,144.44036713603631,149.9866817183353,147.4866817183353,90.29444477744603,88.56572063008024,95.28880019652517,92.78880019652517,50.006698310834494,46.029589559073266
2025-11-26 09:50:10,log_20251126,28.857777777777926,77.30248394395797,480.0,34.4,13.888817497391225,37.09796829309983,0.9272745,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,302,5.0,97.50516278629878,142.7292593848839,142.02737115777398,147.7308135055028,145.2308135055028,154.2118672435145,153.62181034154122,159.2161993869033,156.7161993869033,161.00977195871764,159.41740289533314,166.00987849302774,163.50987849302774,171.03880229883708,169.16764188805286,176.03651073986384,173.53651073986384,179.49760231101197,178.5759346934234,184.49615072338065,181.99615072338065,189.01615058585128,187.57375468528534,194.02518119027332,191.52518119027332,207.01547004519003,206.02525542296905,212.01146041269976,209.51146041269976,197.4517966039072,196.91840289526417,202.45282680260192,199.95282680260192,144.48370967598387,142.9335233496139,149.49317407117513,146.99317407117513,90.23363650726776,88.46942887641895,95.22825021218306,92.72825021218306,48.66508221762162,46.40413277472715
2025-11-26 09:50:20,log_20251126,28.953333333333482,77.31512169793632,480.0,34.4,13.904948359383742,37.104010415009434,0.9271235,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,303,5.0,95.84362463003457,142.4942936587398,141.62139311323182,147.49600881439818,144.99600881439818,154.0856370635135,152.73773086297842,159.09016058175814,156.59016058175814,160.59174821400867,159.5408084330895,165.59230977103562,163.09230977103562,170.96666120004895,169.61520870999772,175.96406644067983,173.46406644067983,179.56655186451871,178.54422294965013,184.56477951954423,182.06477951954423,189.2864847135108,187.9891780733425,194.2954497876767,191.7954497876767,207.86946944481687,207.34232210170637,212.86566857329115,210.36566857329115,197.2825967078723,195.39234707180876,202.2832759517152,199.7832759517152,144.72418371690154,143.9450396507964,149.73373409578812,147.23373409578812,90.04499741989615,88.95654024615523,95.03984808504364,92.53984808504364,50.855105619216346,43.54452468117407
2025-11-26 09:50:30,log_20251126,29.04888888888904,77.32780525459957,480.0,34.4,13.921121759535605,37.11007452220779,0.926972,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,304,5.0,96.65093751218993,142.57805086832045,140.72503533742568,147.579576933405,145.079576933405,154.3267639415951,153.4825206370435,159.33102136908084,156.83102136908084,161.37236620535217,159.8623353128419,166.37292810858295,163.87292810858295,170.86664658797378,169.10415183328544,175.86372244920818,173.36372244920818,179.22871783900902,178.21297160769765,184.22704306053075,181.72704306053075,189.232318228819,187.54507763798082,194.24154009120855,191.74154009120855,208.0707520528394,207.1328724037099,213.06613882084247,210.56613882084247,197.10895664315873,195.5909434521465,202.10975246093068,199.60975246093068,145.31373266431405,143.4949596839538,150.3227237649593,147.8227237649593,89.6869744053046,88.36847310257858,94.6813448003173,92.1813448003173,47.25701200690998,43.50504144058568
2025-11-26 09:50:40,log_20251126,29.144444444444595,77.34053465685533,480.0,34.4,13.937337633303311,37.11616063529056,0.92682,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,305,5.0,108.5412847072798,142.3672392462595,141.23179073277106,147.36934642627884,144.86934642627884,154.17869407786904,152.5679336112015,159.18278497152374,156.68278497152374,161.6942065561489,160.13392475892968,166.69451494180683,164.19451494180683,170.83069690426547,170.32472098607857,175.82791668788872,173.32791668788872,179.41243679832837,178.15662155559156,184.41074147674766,181.91074147674766,189.04250910842984,187.57175128210068,194.05166730745754,191.55166730745754,208.10097201320715,206.60226640287738,213.09643033676252,210.59643033676252,196.92092014068677,196.14426000359273,201.9215482379143,199.4215482379143,145.52765322260177,144.53523513539,150.53663263648662,148.03663263648662,89.53385248908424,87.71517599123199,94.52797344372058,92.02797344372058,48.671758340397474,43.14631395327724
2025-11-26 09:50:50,log_20251126,29.24000000000015,77.35330994778782,480.0,34.4,13.953595916420545,37.12226877493815,0.9266675,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,306,5.0,100.86465876234669,142.68297423179345,141.44782058546397,147.68497381638133,145.18497381638133,154.1359706175593,153.02772033466638,159.13965130195757,156.63965130195757,161.38347172538136,160.29263282965317,166.38373650630956,163.88373650630956,170.80512871903903,168.9217601043904,175.8020352945037,173.3020352945037,179.24704388479083,178.20450366942217,184.24543046133903,181.74543046133903,189.1974887913617,187.5379289411882,194.20655942928641,191.70655942928641,207.4106689365621,205.5979910694956,212.4059932099571,209.9059932099571,197.27997209213038,196.54266453014148,202.28048117764388,199.78048117764388,145.72375106421885,144.69340014216343,150.7327489023437,148.2327489023437,89.32683112092597,87.87686334754174,94.32115619765308,91.82115619765308,49.22844976836207,44.827108728278446
2025-11-26 09:51:00,log_20251126,29.335555555555707,77.36613117065805,480.0,34.4,13.969896544899502,37.12839896191586,0.9265145,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,307,5.0,93.4943137682122,142.51627010853397,141.5715255975044,147.51842355594363,145.01842355594363,154.14786694438234,152.42226625331676,159.15176811143485,156.65176811143485,161.07556077094125,159.5870661605601,166.07573182640897,163.57573182640897,170.75089480287357,169.855509363028,175.74742871340547,173.24742871340547,179.81262221300764,178.4787181541241,184.81104950551276,182.31104950551276,188.81314532486473,187.09048356028708,193.82186118649824,191.32186118649824,207.23434372339483,205.38919952463766,212.22934062004097,209.72934062004097,196.59826734780324,194.94549351766872,201.59920284456055,199.09920284456055,145.98726505213185,145.0527479540723,150.99612880508238,148.49612880508238,89.3074533825444,88.6674605406462,94.30208944069426,91.80208944069426,50.28786741588433,43.939711401983104
2025-11-26 09:51:10,log_20251126,29.431111111111264,77.37899836890442,480.0,34.4,13.98623945503226,37.13455121707412,0.926361,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,308,5.0,98.26774960725238,142.66247526945872,141.8680493359368,147.6649845858401,145.1649845858401,154.22269382520577,152.49843441737218,159.22640892092198,156.72640892092198,160.93793039524198,160.43446922391948,165.93802570575838,163.43802570575838,170.72571614089318,170.17316581611152,175.72288728633728,173.22288728633728,180.24933458317733,179.20099228995596,185.24713462826097,182.74713462826097,188.91958264229427,188.37496361956667,193.92812984733558,191.42812984733558,207.38833332415706,206.76167439684014,212.38329701136107,209.88329701136107,196.852961652657,195.966268806415,201.85456158720254,199.35456158720254,146.0356743769628,145.0147490797698,151.0439924474012,148.5439924474012,89.26966079075707,88.30504361766849,94.26444609776928,91.76444609776928,51.258810706219506,46.44009989965436
2025-11-26 09:51:20,log_20251126,29.52666666666682,77.39191158614291,480.0,34.4,14.00262458339197,37.140725561348596,0.926207,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,309,5.0,110.38111629528083,142.26763545354393,141.6888411923891,147.27010309767005,144.77010309767005,154.49107963698793,153.20853033479398,159.49484282148507,156.99484282148507,160.90541904574195,159.15597904630138,165.90503003654584,163.40503003654584,170.67950006698334,169.9708031911873,175.67663899795596,173.17663899795596,180.4218368034391,178.6503350850456,185.4196128171359,182.9196128171359,189.14057909779544,187.76630100106198,194.14941715882628,191.64941715882628,207.6273891809228,205.94336802320274,212.62127626253326,210.12127626253326,196.97010045668085,195.51977860309333,201.97151083754642,199.47151083754642,145.65318619251764,144.67327495722046,150.6616179564388,148.1616179564388,89.04328353789252,88.2313838785499,94.0382138720084,91.5382138720084,50.58654644205666,45.115394659110876
2025-11-26 09:51:30,log_20251126,29.622222222222376,77.4048708661676,480.0,34.4,14.019051866834205,37.14692201576044,0.9260525000000001,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,310,5.0,108.89273148574078,142.12498428834417,140.70877772723242,147.1276681761173,144.6276681761173,154.53229197682353,153.9397334985105,159.5358183511747,157.0358183511747,160.68882529770136,158.87858758063467,165.68881829183442,163.18881829183442,170.78169183502848,169.17184279283939,175.77862241409545,173.27862241409545,180.7146605411448,178.84367144147518,185.71209721238898,183.21209721238898,188.54218754955065,186.88803836168225,193.5516061486842,191.0516061486842,207.8135534140542,206.31666291762667,212.806985117164,210.306985117164,197.08081359187247,195.32816771769888,202.0823109290126,199.5823109290126,145.7039065658728,143.74012937238436,150.7120482167955,148.2120482167955,89.14125444536742,87.93247885352963,94.13604594762295,91.63604594762295,52.108423798275695,43.709838507325294
2025-11-26 09:51:40,log_20251126,29.717777777777933,77.41787625295096,480.0,34.4,14.035521242498278,37.15314060141646,0.9258975,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,311,5.0,107.23628384245333,141.7089568402336,140.38696415561023,146.71157128218724,144.21157128218724,154.02937209520536,153.25926504484812,159.03304954616522,156.53304954616522,160.39004755633687,159.5034901805084,165.3899062581246,162.8899062581246,170.9966417251525,169.08858253703687,175.99441377952795,173.49441377952795,180.26928513954422,178.53733977416843,185.2666299414134,182.7666299414134,188.72417548750457,187.9283671746034,193.7335023769868,191.2335023769868,207.75197986277573,206.78745553485538,212.74514240306382,210.24514240306382,197.15627149999403,196.58995995470153,202.1571902655465,199.6571902655465,145.60801365532598,144.36068422843502,150.61606315854536,148.11606315854536,88.95996960797524,88.07956498450382,93.9545617554893,91.4545617554893,49.59680778987889,45.159763490551605
2025-11-26 09:51:50,log_20251126,29.81333333333349,77.43092779064433,480.0,34.4,14.05203264780829,37.159381339509274,0.9257420000000001,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,312,5.0,104.965606608593,142.5695429795712,141.64624782221048,147.5719191208296,145.0719191208296,154.31956009860045,153.49642498939673,159.32332928892978,156.82332928892978,160.40362249666134,158.68137934340277,165.40314400189033,162.90314400189033,171.47275487695185,170.15913535454527,176.47034127177628,173.97034127177628,180.38586047780993,178.49547603577594,185.38273726575093,182.88273726575093,189.02108387886304,188.00879817246874,194.02993920737862,191.52993920737862,208.22452446229858,206.34538114260693,213.21745170600119,210.71745170600119,196.78229137000497,195.07966959008846,201.7827800213228,199.2827800213228,145.67956721850138,144.75662733436369,150.6878428375669,148.1878428375669,89.05026410582335,87.29392200158672,94.04456798580725,91.54456798580725,50.027711116469234,45.45961170418794
2025-11-26 09:52:00,log_20251126,29.908888888889045,77.4440255235782,480.0,34.4,14.068586020474585,37.165644251317545,0.925586,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,313,5.0,96.454667502076,142.7377353856853,141.8956563109824,147.74027835456633,145.24027835456633,154.08821173799294,152.20772225366255,159.09176267002277,156.59176267002277,160.0269396570954,158.41004110244685,165.02649863801008,162.52649863801008,171.01518241298177,169.97680554820673,176.01239349326406,173.51239349326406,180.43258311733416,179.1649643258012,185.42955826674486,182.92955826674486,189.19453852661212,188.27887795590473,194.2033646818041,191.7033646818041,207.7142813614803,207.11525728617315,212.70728117509964,210.20728117509964,197.1142378617805,196.47469060520964,202.1151242107617,199.6151242107617,145.7387631630973,143.786783841366,150.74683741781368,148.24683741781368,89.33913516280333,88.48469510020364,94.33347108526253,91.83347108526253,50.08863118735854,45.471360349277504
2025-11-26 09:52:10,log_20251126,30.0044444444446,77.45716949626272,480.0,34.4,14.08518129849471,37.17192935820611,0.9254295,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,314,5.0,96.31021819504205,143.21186374540312,142.6689787265947,148.2137835883743,145.7137835883743,153.86499919540557,152.5882341265535,158.86880818805068,156.36880818805068,159.8489230016149,158.0836265092893,164.8485048255974,162.3485048255974,171.68568428074187,170.21128404073968,176.68263788673215,174.18263788673215,180.7683847674129,180.05836586186925,185.76493350855603,183.26493350855603,188.8571749420882,187.57974412521742,193.86627864322702,191.36627864322702,207.78457409512222,206.60622639991615,212.77763360666683,210.27763360666683,196.84615510438013,195.03789700496168,201.84696557355247,199.34696557355247,145.58439825545437,144.67500560482685,150.59274594854548,148.09274594854548,88.89119538363674,87.91808938012471,93.8857135812548,91.3857135812548,51.57323545505377,45.804204677151915
2025-11-26 09:52:20,log_20251126,30.100000000000158,77.47035975338795,480.0,34.4,14.101818420154803,37.17823668162622,0.9252725,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,315,5.0,102.55305643397577,143.34690414789787,142.57568596838416,148.348794947169,145.848794947169,154.027968553654,152.30393244713537,159.0324308983856,156.5324308983856,160.1764609292845,159.00834985488078,165.1764506944821,162.6764506944821,171.59174894055542,170.77661108564277,176.58928053397923,174.08928053397923,180.6244913617499,180.08707541048145,185.6204354313587,183.1204354313587,189.2651393327898,187.63729581670083,194.27454328123915,191.77454328123915,207.63243537695138,207.03312906509882,212.6251795295436,210.1251795295436,197.44593690774926,195.7080961083757,202.44681585680706,199.94681585680706,145.24491322396833,144.60464499775057,150.25324062909897,147.75324062909897,88.92921761866889,87.95432827742235,93.92352739677145,91.42352739677145,50.191557432189974,45.31757267268369
2025-11-26 09:52:30,log_20251126,30.195555555555714,77.4835963398244,480.0,34.4,14.118497324030669,37.18456624311572,0.925115,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,316,5.0,93.91681526722535,143.60171640249752,142.72645353363876,148.6034316476972,146.1034316476972,153.7697693602064,152.5747961874427,158.7742114897112,156.2742114897112,160.2495193469748,159.5614541269988,165.24978758903373,162.74978758903373,171.49225410135307,170.23676798320818,176.48990575464848,173.98990575464848,180.6110328057605,178.91734345346902,185.6070296745749,183.1070296745749,189.27601842108612,187.45057831179767,194.28558626466938,191.78558626466938,207.1313207774773,206.01054164176156,212.12423746637478,209.62423746637478,197.7766478659514,195.9531214827024,202.77862369855185,200.27862369855185,146.17586744142432,145.6123214139679,151.18421771796588,148.68421771796588,89.07478255248142,87.72405411103968,94.0686815591019,91.5686815591019,50.25536438691615,45.89598441087374
2025-11-26 09:52:40,log_20251126,30.29111111111127,77.49687930062333,480.0,34.4,14.135217948988862,37.190918064299204,0.924957,60.0,0.0,15,30,A-001,2025-11-26 09:00:00,,1.0,300,290,Operating,317,5.0,88.40945370785393,143.33957191926123,142.06101855634932,148.34087076889526,145.84087076889526,153.74181759462786,152.6929715192699,158.74655176531587,156.24655176531587,159.93463265381442,159.31269534031247,164.9345623044914,162.4345623044914,171.05000891113448,170.22768973246602,176.04770003651714,173.54770003651714,180.14430839210888,178.205231941587,185.13994937162946,182.63994937162946,188.97166448133402,187.51056676017717,193.9810143553909,191.4810143553909,207.38675912582895,205.68762990853674,212.37919501356373,209.87919501356373,197.7378382005971,196.75359822285566,202.73924111015467,200.23924111015467,146.0508419122676,144.2009978901666,151.05864287249176,148.55864287249176,89.42594091362176,88.14507596827426,94.41995778110687,91.91995778110687,52.26167688475508,44.33839466113803
